imageurl,genre,imdbid,title,imdbrating,released,synopsis,type
"https://m.media-amazon.com/images/M/MV5BYTQ4MjQyOGMtZGJlYS00ZTIzLWE1YTItM2RjODAwNDBmMTUzXkEyXkFqcGdeQXVyMjM0OTY5ODg@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Comedy, Crime",tt6610280,Bad Investigate,6.5,2018,"Romeu, a corrupt cop, hires the services of Cid and Alex, to catch a notorious criminal, who left Mexico and is on his way to Galicia, Spain to find the killer of his brother, also trying to catch the same criminal is an FBI agent.",movie
"https://m.media-amazon.com/images/M/MV5BOWIyOTI3YTEtYzMxYy00Y2E4LWIwMDktYTdjNDA1NDUzYmI4XkEyXkFqcGdeQXVyNTgwMDc3MTI@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Crime, Drama",tt6522392,Brumville,7.0,2018,"Set in Birmingham following 3 friends Connor, Lee and Mikey all different in there own way. Connor and Lee both sell drugs Mikey is an accountant. Connor and Lee are on a mission to make as much money as fast as possible and move away.",movie
"https://m.media-amazon.com/images/M/MV5BYjUyMTczYzAtN2U5YS00NzQwLTk1NWEtMDg0OTFhYjlkMTc4XkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt6504538,Danger One,6.1,2018,"While transporting a dying man to the hospital, two paramedics find a million dollars in cash sewn into his clothing. When the man dies, they decide to keep it, setting them on a path for a hellish night of violence and mayhem.",movie
"https://m.media-amazon.com/images/M/MV5BMjI0NzcyMjM5Ml5BMl5BanBnXkFtZTgwMzk2NzAyNTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Sci-Fi, Thriller",tt6499752,Upgrade,7.5,2018,"Set in the near-future, technology controls nearly all aspects of life. But when the world of Grey, a self-labeled technophobe, is turned upside down, his only hope for revenge is an experimental computer chip implant.",movie
"https://m.media-amazon.com/images/M/MV5BOGQ1ZTE3YjctNGNiNi00ZTc3LTg2OTItYjQzZDY3MjlmMTY4L2ltYWdlXkEyXkFqcGdeQXVyNzIyNDE5NjQ@._V1_UY268_CR16,0,182,268_AL_.jpg","Action, Drama, Fantasy",tt6498818,Ink & Rain,6.4,2018,"Set in the post-apocalypse, a group of fighters believe they're fighting for their freedom, until they realize they're in a comic book.",movie
"https://m.media-amazon.com/images/M/MV5BMjE1MTk5NDQ5Ml5BMl5BanBnXkFtZTgwODUxNzg0NzM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Drama",tt6491178,Dragged Across Concrete,6.9,2018,"Once two overzealous cops get suspended from the force, they must delve into the criminal underworld to get their proper compensation.",movie
"https://m.media-amazon.com/images/M/MV5BYmI3MmVlNzEtNWExMS00ZTIzLWIwYTgtZWM4OThkODk0OTU0XkEyXkFqcGdeQXVyNjg4OTAyOTg@._V1_UY268_CR272,0,182,268_AL_.jpg",Action,tt6471474,Survive or Die,6.1,2018,,movie
"https://m.media-amazon.com/images/M/MV5BMTkxMTI2MjE4OF5BMl5BanBnXkFtZTgwMjIyODQzNTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Biography",tt6306064,Adrift,6.6,2018,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",movie
"https://m.media-amazon.com/images/M/MV5BOGQ3N2E3ODQtYjVkMi00MDZlLWIzMzMtMGNlYmRjODkxMzY0XkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Animation, Crime",tt6241872,"Ruben Brandt, Collector",7.4,2018,"Four expert thieves attempt to steal every famous artwork that is haunting their mutual psychotherapist. A detective attempts to find out who the ""Collector"" is.",movie
"https://m.media-amazon.com/images/M/MV5BMzZiY2JhNmMtYjA2MS00NTQ4LWI4MDctZmQ1NTY3OWI4YTc0XkEyXkFqcGdeQXVyMzYxOTQ3MDg@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Thriller",tt6237612,Accident Man,6.2,2018,"Mike is a tough hitman, who makes his hits look like accidents or suicide. He's in a gang of hitmen, each with his own style. When his loved ex is killed, Mike looks for those responsible.",movie
"https://m.media-amazon.com/images/M/MV5BMjA5NTIwNDc3Ml5BMl5BanBnXkFtZTgwOTExNDM5NTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt6205872,Assassination Nation,6.0,2018,"After a malicious data hack exposes the secrets of the perpetually American town of Salem, chaos descents and four girls must fight to survive, while coping with the hack themselves.",movie
"https://m.media-amazon.com/images/M/MV5BZTJhMWE4MDUtYTIzYi00M2ZmLThhNjgtZTM2YTY0NDU1NWJhXkEyXkFqcGdeQXVyOTA5NzQ0MDQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Thriller",tt6116856,The Night Comes for Us,6.9,2018,"Ito, a gangland enforcer, caught amidst a treacherous and violent insurrection within his Triad crime family upon his return home from a stint abroad.",movie
"https://m.media-amazon.com/images/M/MV5BMzUxMjM1ZDgtZTAzOC00ZTVkLWI5YjktYjQ0OTFlNWM5YjIwXkEyXkFqcGdeQXVyNjU5MjcxOTg@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Documentary",tt6111980,Platoon: Brothers in Arms,7.6,2018,"Charlie Sheen narrates, as cast and crew share their personal experiences making the Academy Award winning film, Platoon. This non-union, low budget, independent film was cast almost ...",movie
"https://m.media-amazon.com/images/M/MV5BNDA4NDc4ZGItNDBkOS00ODU5LTk2MmYtYzAzOGM0NjNiODFhXkEyXkFqcGdeQXVyNDY3MTMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt6102104,The Ride,7.1,2018,The inspiring story of a BMX champion who overcame an abusive childhood through the love and life lessons of his interracial foster family.,movie
"https://m.media-amazon.com/images/M/MV5BMDg0ODNkNzYtNDhmNi00ZmIwLTg4ZjItYTNjZTViOGFiMTljXkEyXkFqcGdeQXVyNTc4MDI3MTY@._V1_UY268_CR0,0,182,268_AL_.jpg","Action, Adventure, Thriller",tt6095984,Point of no Return,6.6,2018,"Peter, a young aircraft engineer is deceived by his manager Jason into substituting faulty aircraft parts. When a part explodes killing a passenger, Air accident investigation find Peter responsible. Jason is found murdered.",movie
"https://m.media-amazon.com/images/M/MV5BYjhkNWU1NTctYTRjNC00OWFmLWE5YjEtODNhODQzZDhhZmIzXkEyXkFqcGdeQXVyMTEzNDUwNzg@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Drama",tt6058070,Silent Times,6.2,2018,"Directed by Christopher Annino, ""Silent Times"" is a Roaring-Twenties escapade set in a small New England town. The story centers on Oliver Henry III (played by Westerly native Geoff ...",movie
"https://m.media-amazon.com/images/M/MV5BNjljZmRjOTItNjM0Yi00MDllLWFmYmQtYzYwOTQyZmM5MDJkXkEyXkFqcGdeQXVyOTYyMTc4NjA@._V1_UY268_CR0,0,182,268_AL_.jpg","Action, Drama, History",tt6020428,The Pagan King: The Battle of Death,6.0,2018,"On his deathbed, the reigning king bestows power to an unexpected heir who must find strength within himself to unite his people against the violent crusades which threaten their freedom.",movie
"https://m.media-amazon.com/images/M/MV5BMTEzOTY5ODA2MDReQTJeQWpwZ15BbWU4MDI5NDkyMTYz._V1_UY268_CR0,0,182,268_AL_.jpg","Action, Biography, Drama",tt5968274,The Angel,6.6,2018,Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.,movie
"https://m.media-amazon.com/images/M/MV5BYTYwNTA0MGYtMmEwZi00MjI4LThjMjYtOWI3YzE4MDBkMGQ5XkEyXkFqcGdeQXVyODg1NDAzMTM@._V1_UY268_CR1,0,182,268_AL_.jpg",Action,tt5876196,Bloodline: Lovesick 2,6.8,2018,Ran Keo tracks down his brother's (Vichet) murder to avenge his death by assassinate every member of the crime syndicate responsible.,movie
"https://m.media-amazon.com/images/M/MV5BMDhhNWE3NmQtY2Y1OC00MzQ4LWJhNjktZWEzNjEzMTE3YWIyXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Drama",tt5834262,Hotel Artemis,6.0,2018,"Set in riot-torn, near-future Los Angeles, 'Hotel Artemis' follows the Nurse, who runs a secret, members-only emergency room for criminals.",movie
"https://m.media-amazon.com/images/M/MV5BZDUxZjJiNDAtNDYwZC00YjM2LTk5MmUtZGEyZmJmZWZlNTBjXkEyXkFqcGdeQXVyMzAyMTY0OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Drama",tt5821764,ZombieCON,7.0,2018,Cosplayers Stuck in a Zombie Apocalypse of Anime Proportions.,movie
"https://m.media-amazon.com/images/M/MV5BMDk2NDFjODctMjczNS00MmJiLTlkYzItMjY3Y2U3MmM0ZmJkXkEyXkFqcGdeQXVyMjM5MjgxNzI@._V1_UY268_CR5,0,182,268_AL_.jpg","Action, Comedy, Crime",tt5806172,Bad Labor,6.7,2018,"A day laborer takes a job from a stranger that pays handsomely, only to discover that it entails kidnapping, murder and a burial.",movie
"https://m.media-amazon.com/images/M/MV5BYjczZTI5YjctYjExNi00NTZmLTliN2ItNzc5Y2U5MjVlODIyXkEyXkFqcGdeQXVyNzkwMjM4ODQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama, Sport",tt5691084,Dirt,6.2,2018,"In search of a lifeline for his struggling off road racing team, a man takes on a young car thief looking for a second chance, but as their worlds collide, they must struggle to forge a successful alliance.",movie
"https://m.media-amazon.com/images/M/MV5BZmQ4YzEwNTUtMjdlMi00MmU2LThiZWItNDQxYjFhYTliMTdiXkEyXkFqcGdeQXVyNTgwMDU0NDE@._V1_UY268_CR8,0,182,268_AL_.jpg","Action, Adventure, Animation",tt5653626,Azzu & Gazzu: International Super Detectives,6.0,2018,"Adventures of Twin alien brothers who have made Earth their new home and fight to protect it against crimes and criminals, solving one mystery after another.",movie
"https://m.media-amazon.com/images/M/MV5BNjk1Njk3YjctMmMyYS00Y2I4LThhMzktN2U0MTMyZTFlYWQ5XkEyXkFqcGdeQXVyODM2ODEzMDA@._V1_UY268_CR43,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt5463162,Deadpool 2,7.7,2018,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.",movie
"https://m.media-amazon.com/images/M/MV5BYTJlZWY2YjYtZGIxMy00MDEwLTliNzMtZGM3MDQ1NzlmNDY1XkEyXkFqcGdeQXVyNDY2MjcyOTQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama, History",tt5461944,Hotel Mumbai,7.6,2018,The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.,movie
"https://m.media-amazon.com/images/M/MV5BOWI5NzhjOGQtZTQ2YS00MmYzLWFlZWUtZTQ2MTNhZDVmZDVhXkEyXkFqcGdeQXVyNTExMjUzMA@@._V1_UY268_CR127,0,182,268_AL_.jpg","Action, Drama, Music",tt5357790,Without You,6.8,2018,"Two singers, Ryan Vincent, a YouTube sensation, and Isaac Briggs, a struggling lounge act, both dream of fame and fortune... But are they willing to pay the price?",movie
"https://m.media-amazon.com/images/M/MV5BMWYyNGE3NzUtYzJkNi00ZWUxLWIyYjYtZjE1ZGI4YWRlN2RkXkEyXkFqcGdeQXVyNDA5MTY5Mw@@._V1_UY268_CR9,0,182,268_AL_.jpg",Action,tt5331854,Precision: The Child Drug Trafficking,7.1,2018,"Duke, the American goes to Kampala, the capital city of Uganda to visit his brother Paul. Once arrived street kids steals his luggage. He decides to go after them. They lure him into a ...",movie
"https://m.media-amazon.com/images/M/MV5BZTNmZThiMDAtYzJlNC00ZjIyLWIxODQtZDc3ZTk4ZDIyNTBjXkEyXkFqcGdeQXVyMjI4NDI5Njc@._V1_UY268_CR9,0,182,268_AL_.jpg","Action, Documentary, Sport",tt5329134,Healing Scars,6.0,2018,"Healing Scars is a documentary focusing on Rob ""C4"" Sinclair, a UK mixed martial artist, as he battles to overcome a career-threatening injury in order to fulfill his dream of fighting in the USA.",movie
"https://m.media-amazon.com/images/M/MV5BMGY3OWE5Y2QtOGFkNS00MzI4LTgyZGItMDU0YzkyNWQxNzA5XkEyXkFqcGdeQXVyMjYzMDQ3MTA@._V1_UY268_CR13,0,182,268_AL_.jpg","Action, Comedy, Romance",tt5220724,Paying Mr. McGetty,7.7,2018,"After a night of drinking and gambling, Tyrell (R. Marcos Taylor) is awakened by an angry call from his girlfriend, Meena (Anita Clay) and finds himself in bed with a strange woman, Cecelia...",movie
"https://m.media-amazon.com/images/M/MV5BZWU4ZDI5OGEtOTdmZS00MmNiLWIzNjQtZGM1MGE0M2UzYTczXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Drama",tt5177088,The Girl in the Spider's Web,6.1,2018,"Young computer hacker Lisbeth Salander and journalist Mikael Blomkvist find themselves caught in a web of spies, cybercriminals and corrupt government officials.",movie
"https://m.media-amazon.com/images/M/MV5BMjAyNDEyMzc4Ml5BMl5BanBnXkFtZTgwMjEzNjM0NTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt5164214,Ocean's Eight,6.3,2018,Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.,movie
"https://m.media-amazon.com/images/M/MV5BYjcyYTk0N2YtMzc4ZC00Y2E0LWFkNDgtNjE1MzZmMGE1YjY1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt5095030,Ant-Man and the Wasp,7.0,2018,"As Scott Lang balances being both a superhero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.",movie
"https://m.media-amazon.com/images/M/MV5BYTUwMWJiYTctYTFhNi00MTZhLTgxYWMtYjdhNjAzMjQ2MTM2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Biography, History",tt5094192,Goyo: Ang Batang Heneral,6.5,2018,"The story of Gregorio 'Goyo' del Pilar, one of the youngest Generals during the Philippine-American War who fought in the historic Battle of Tirad Pass.",movie
"https://m.media-amazon.com/images/M/MV5BMTEzNjM2NTYxMjReQTJeQWpwZ15BbWU4MDU2NzAxNTUz._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Crime",tt5052474,Sicario: Day of the Soldado,7.1,2018,"The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight the war, federal agent Matt Graver re-teams with the mercurial Alejandro.",movie
"https://m.media-amazon.com/images/M/MV5BMTc4MTIxMWEtMmRhNC00NWEzLWExMWQtMmNiNjA1MDlkZjk3XkEyXkFqcGdeQXVyMTkxODQ4MDg@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Drama",tt4951982,The Command,6.6,2018,"The film follows the 2000 K-141 Kursk submarine disaster and the governmental negligence that followed. As the sailors fight for survival, their families desperately battle political obstacles and impossible odds to save them.",movie
"https://m.media-amazon.com/images/M/MV5BNjRlZmM0ODktY2RjNS00ZDdjLWJhZGYtNDljNWZkMGM5MTg0XkEyXkFqcGdeQXVyNjAwMjI5MDk@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Thriller",tt4912910,Mission: Impossible - Fallout,7.7,2018,"Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.",movie
"https://m.media-amazon.com/images/M/MV5BNzIxMjYwNDEwN15BMl5BanBnXkFtZTgwMzk5MDI3NTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Sci-Fi",tt4881806,Jurassic World: Fallen Kingdom,6.1,2018,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",movie
"https://m.media-amazon.com/images/M/MV5BMTU2MzI2NDA1Nl5BMl5BanBnXkFtZTgwMjA3ODcxNzE@._V1_UY268_CR4,0,182,268_AL_.jpg",Action,tt4777206,Street Shadows,6.8,2018,Curtis Brenner and his team of Documentary film makers set out to shoot what would happen if a man were to become a real life crime fighter. After months of training Curtis patrols the mean...,movie
"https://m.media-amazon.com/images/M/MV5BN2NlMjhiNjUtZWM0Ni00NDkzLWI5NmEtMGM1ZTU4NDk1NGMzXkEyXkFqcGdeQXVyNDc1MzA4MDE@._V1_UY268_CR9,0,182,268_AL_.jpg","Action, Animation, Drama",tt4773054,The Last Fiction,6.9,2018,"After defeating the Nether world, the king of Persia, decides to destroy the Devil. He leaves the power to Prince Zahak. The Evil reappear in Zahak's soul.Kaveh, a blacksmith, leads a ...",movie
"https://m.media-amazon.com/images/M/MV5BYmQ3ZjZlYjMtZGQ1NC00ZGFlLWFlNGMtMzVhZjE0MDlhMDY5XkEyXkFqcGdeQXVyMzM0Mzk2MjY@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Horror",tt4730224,An Hour to Kill,7.1,2018,"Two assassins-for-hire have an hour to kill before their next hit. To help pass the time, they entertain themselves by sharing horror stories to one another. Which hit-man's story will be deemed most disturbing when all is said and done?",movie
"https://m.media-amazon.com/images/M/MV5BMjUwNjU5NDMyNF5BMl5BanBnXkFtZTgwNzgxNjM2NzM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Sci-Fi",tt4701182,Bumblebee,6.7,2018,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small California beach town. On the cusp of turning 18 and trying to find her place in the world, Charlie Watson discovers Bumblebee, battle-scarred and broken.",movie
"https://m.media-amazon.com/images/M/MV5BZWU5MjMxYmMtYzY2NS00MDU1LWIwMzAtMzIwYjY5NDIxZjZkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Drama",tt4669264,Beirut,6.4,2018,"Caught in the crossfires of civil war, CIA operatives must send a former U.S. diplomat to negotiate for the life of a friend he left behind.",movie
"https://m.media-amazon.com/images/M/MV5BMDEyZTFlMjUtNDNjZi00ODAxLTg2YTEtNmNhNmMwYzQ2MDhiXkEyXkFqcGdeQXVyMjY3NTkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama",tt4659710,The Limit Of,6.1,2018,"James Allen ""Laurence O'Fuarain"" is a successful, controlling, thirty-something banker living alone and working in Dublin city at the tail-end of the recession. When a family tragedy occurs...",movie
"https://m.media-amazon.com/images/M/MV5BNzUyODk4OTkxNF5BMl5BanBnXkFtZTgwMzY0MDgzNTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Thriller",tt4560436,Mile 22,6.1,2018,"A small team of elite American intelligence officers, part of a top-secret tactical command unit, try to smuggle a mysterious police officer with sensitive information out of Indonesia.",movie
"https://m.media-amazon.com/images/M/MV5BYTUzYmJlNDgtMzM2ZS00N2ZkLWJjY2ItNzM0ZmVjMWU5OTA3XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Horror, Sci-Fi",tt4530422,Overlord,6.6,2018,A small group of American soldiers find horror behind enemy lines on the eve of D-Day.,movie
"https://m.media-amazon.com/images/M/MV5BMjAzMzQzMzMwNl5BMl5BanBnXkFtZTgwMzcyMzQ3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt4523144,Trainyard Dogs: Part I,6.7,2018,"A team of criminals attempts to steal a valuable case from another organization, but many of the crew have alternate motives. Meanwhile, a former assassin is attempting to track down her old team in the hopes of bloody revenge!",movie
"https://m.media-amazon.com/images/M/MV5BMTYyNzk3MDc2NF5BMl5BanBnXkFtZTgwMDk3OTM1NDM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Sci-Fi",tt4500922,Maze Runner: The Death Cure,6.2,2018,"Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"".",movie
"https://m.media-amazon.com/images/M/MV5BNmUyOTA5YTctYTk1NS00YzEzLWE3NmYtNjk5Zjg3ZjRhMTBiXkEyXkFqcGdeQXVyMDA3NzIyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Animation, Comedy",tt4278346,Chuck Steel: Night of the Trampires,6.6,2018,"It's not 1985 anymore...it's 1986, and Chuck Steel is 'the best God damn cop on the force' according to his long suffering boss, Captain Jack Schitt. But even this maverick, renegade, loose...",movie
"https://m.media-amazon.com/images/M/MV5BODI4OTk1ODY3N15BMl5BanBnXkFtZTgwMDI1MTcwNjM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Drama",tt4244998,Alpha,6.6,2018,"In the prehistoric past, a young man struggles to return home after being separated from his tribe during a buffalo hunt. He finds a similarly lost wolf companion and starts a friendship that would change humanity.",movie
"https://m.media-amazon.com/images/M/MV5BNmIxMDllZjUtYTc5Ny00MDI0LTlkMTktNjYyZjhiNzU0N2Q3XkEyXkFqcGdeQXVyMjI5NjkxODA@._V1_UY268_CR5,0,182,268_AL_.jpg","Action, Drama",tt4240848,I Witness,6.9,2018,An action drama about an enthusiastic junior officer from the Hague War Tribunal in pursuit of justice.,movie
"https://m.media-amazon.com/images/M/MV5BYjcwYjkzMTYtMTBlMy00MTA5LTlmMWEtMDVmN2Q4MjI5MjlhXkEyXkFqcGdeQXVyNDQzMTM4ODE@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Drama, Family",tt4187366,Vechtmeisje,6.3,2018,"Twelve-year-old Bo is a talented but hot-tempered kick boxer. However, Bo is distracted by her fighting parents who are in the middle of a divorce. Bo needs to learn how to control her ...",movie
"https://m.media-amazon.com/images/M/MV5BNWY4NWM2N2YtZWVmZS00NjgyLTg0NzYtZDEwM2YzMGUxYmIwXkEyXkFqcGdeQXVyMjExMjI5NzI@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama, Thriller",tt4126870,At the Frontera,6.6,2018,"When an ATF agent out of Houston is tasked to team up with the Mexico City District Attorney on a human trafficking case, he uncovers family ties with a serpentine real-estate developer. ...",movie
"https://m.media-amazon.com/images/M/MV5BOTM2NTI3NTc3Nl5BMl5BanBnXkFtZTgwNzM1OTQyNTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Sci-Fi",tt3778644,Solo: A Star Wars Story,6.9,2018,"During an adventure into the criminal underworld, Han Solo meets his future co-pilot Chewbacca and encounters Lando Calrissian years before joining the Rebellion.",movie
"https://m.media-amazon.com/images/M/MV5BMTU2OTYzODQyMF5BMl5BanBnXkFtZTgwNjU3Njk5NTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Thriller",tt3766354,The Equalizer 2,6.7,2018,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?",movie
"https://m.media-amazon.com/images/M/MV5BMjAyMTk2MTQ3Ml5BMl5BanBnXkFtZTgwNDQ2ODE0NDM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt3721964,Gringo,6.1,2018,"GRINGO, a dark comedy mixed with white-knuckle action and dramatic intrigue, explores the battle of survival for businessman Harold Soyinka (David Oyelowo) when he finds himself crossing the line from law-abiding citizen to wanted criminal.",movie
"https://m.media-amazon.com/images/M/MV5BMTEzNzY0OTg0NTdeQTJeQWpwZ15BbWU4MDU3OTg3MjUz._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt3606756,Incredibles 2,7.6,2018,"The Incredibles hero family takes on a new mission, which involves a change in family roles: Bob Parr (Mr Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.",movie
"https://m.media-amazon.com/images/M/MV5BZTBiYzY0YWUtNTY2ZC00ZWRlLTlmNzEtZjk4NDZkNzk3YjVlXkEyXkFqcGdeQXVyMjQxODE4NDU@._V1_UY268_CR43,0,182,268_AL_.jpg","Action, Drama, Thriller",tt3258136,The Undetected,7.8,2018,"An NSA Agent's PTSD nightmares tease what he can't remember. He joins the daughter of a murdered investigative reporter to reveal The Undetected, the Omen Seven and unravel their terrorist conspiracy against our country.",movie
"https://m.media-amazon.com/images/M/MV5BNzliMzQyNWMtYjhmNS00MzhjLWEwNmQtNjIzYWJmMjNmNzQ5XkEyXkFqcGdeQXVyMTQ2OTU2OTQ@._V1_UY268_CR5,0,182,268_AL_.jpg","Action, Western",tt3209242,The Bounty Killer,6.1,2018,A bounty killer is hired by a Mexican landowner to rescue his daughter after she's kidnapped by a gang of outlaws on her wedding day.,movie
"https://m.media-amazon.com/images/M/MV5BNzQzMzAwOGYtMjFkMC00YTQwLTllNWEtYmU5NzM2NWExNzI4XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama, History",tt3208026,Black '47,6.8,2018,"Set in Ireland during the Great Famine, the drama follows an Irish Ranger who has been fighting for the British Army abroad, as he abandons his post to reunite with his family.",movie
"https://m.media-amazon.com/images/M/MV5BNjUwNGNmODYtNzljMy00NjIwLWIyNzktNjAwOTAxYTkxNDE4XkEyXkFqcGdeQXVyMTUwMDQ3OTk@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Fantasy",tt3118968,The Last One,7.1,2018,"A post-apocalyptic tale of Hope, Faith, Death, and the discovery of humanity last breath for survival.",movie
"https://m.media-amazon.com/images/M/MV5BNWEzN2FlNDItOGQ1Zi00YzJkLWIyMWYtYjhkMDIwODlkODdlXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Adventure, Family",tt3072732,Jim Button and Luke the Engine Driver,6.2,2018,An orphan boy in search of his origin. A young princess held prisoner in deadly Dragon City. Jim and his friend Luke discovering mysterious lands on the quest of a lifetime.,movie
"https://m.media-amazon.com/images/M/MV5BMTA3MDkxOTc4NDdeQTJeQWpwZ15BbWU4MDAxNzgyNTQz._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama, Thriller",tt2873282,Red Sparrow,6.6,2018,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",movie
"https://m.media-amazon.com/images/M/MV5BNzk4NDM3NjkwNF5BMl5BanBnXkFtZTgwNTk5MzkzNTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy",tt2854926,Tag,6.5,2018,"A small group of former classmates organize an elaborate, annual game of tag that requires some to travel all over the country.",movie
"https://m.media-amazon.com/images/M/MV5BMjI3ODkzNDk5MF5BMl5BanBnXkFtZTgwNTEyNjY2NDM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt2704998,Game Night,6.9,2018,A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery when the shady brother of one of them is seemingly kidnapped by dangerous gangsters.,movie
"https://m.media-amazon.com/images/M/MV5BMjBjNDk0MmMtMmFkZS00ZWFhLWEyMmUtZTRlM2ExOGM0ODdiXkEyXkFqcGdeQXVyMjM3ODY5MDk@._V1_UY268_CR131,0,182,268_AL_.jpg","Action, Horror",tt2398010,Lamia: The Zombie Slayer,7.4,2018,"In this ""lost film footage"", Lamia (from ""Horror Hotel"") first meets the voodoo priest Poppa Voodoo. Called in to play by an angry townsman (Joe Estevez) and aided by his assistant Pandora,...",movie
